Scrip Code,Symbol,Scrip Name,ISIN,Instrument Type
524628,PARKERAC,Parker Agrochem Exports Ltd,INE750B01010,Equity
524632,SHUKRAPHAR,Shukra Pharmaceuticals Ltd,INE551C01044,Equity
524634,ALUFLUOR,Alufluoride Ltd,INE058F01019,Equity
524636,OXYGENTAPH,Oxygenta Pharmaceutical Ltd,INE102E01018,Equity
524640,ARCHITORG,Archit Organosys Ltd,INE078I01011,Equity
524642,SIKOZY,Sikozy Realtors Ltd,INE528E01022,Equity
524648,INDOAMIN,Indo Amines Ltd,INE760F01028,Equity
524652,INDSWFTLTD,IND-SWIFT LTD.,INE788B01028,Equity
524654,NATCAPSUQ,Natural Capsules Ltd,INE936B01015,Equity
524661,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,INE331C01025,Equity
524663,BIBCL,Bharat Immunologicals & Biologicals Corporation Ltd,INE994B01014,Equity
524667,SOTL,Savita Oil Technologies Ltd,INE035D01020,Equity
524669,HESTERBIO,Hester Biosciences Ltd,INE782E01017,Equity
524675,KABSON,Kabsons Industries Ltd,INE645C01010,Equity
524687,BASANTGL,Basant Agro Tech India Ltd,INE473E01021,Equity
524703,SANDUPHQ,Sandu Pharmaceuticals Ltd,INE751D01014,Equity
524709,NACLIND,NACL Industries Ltd,INE295D01020,Equity
524711,VISTAPH,Vista Pharmaceuticals Ltd,INE427C01021,Equity
524715,SUNPHARMA,Sun Pharmaceutical Industries Ltd,INE044A01036,Equity
524717,TITANBIO,Titan Biotech Ltd,INE150C01011,Equity
524723,BIJHANS,Bijoy Hans Ltd,INE491D01017,Equity
524727,SDL,Span Divergent Ltd,INE004E01016,Equity
524731,JENBURPH,Jenburkt Pharmaceuticals Ltd,INE354A01013,Equity
524735,HIKAL,Hikal Ltd,INE475B01022,Equity
524742,CAPLIPOINT,Caplin Point Laboratories Ltd,INE475E01026,Equity
524743,FISCHER,Fischer Medical Ventures Ltd,INE771F01041,Equity
524748,LINKPH,Link Pharma Chem Ltd,INE302F01011,Equity
524752,DECIPHER,Decipher Labs Ltd,INE643N01012,Equity
524768,EMMESSA,Emmessar Biotech & Nutrition Ltd,INE634B01016,Equity
524774,NGLFINE,NGL Fine Chem Ltd,INE887E01022,Equity
524790,EVERESTO,Everest Organics Ltd,INE334C01029,Equity
524804,AUROPHARMA,Aurobindo Pharma Ltd,INE406A01037,Equity
524808,PHYTO,Phyto Chem India Ltd,INE037C01010,Equity
524816,NATCOPHARM,Natco Pharma Ltd,INE987B01026,Equity
524818,DYNAMIND,Dynamic Industries Ltd,INE457C01010,Equity
524820,PANAMAPET,Panama Petrochem Ltd,INE305C01029,Equity
524824,BALPHARMA,Bal Pharma Ltd,INE083D01012,Equity
524828,BDH,BDH Industries Ltd,INE278D01018,Equity
526001,JAUSPOL,Jauss Polymers Ltd,INE593O01017,Equity
526009,PROCAL,Procal Electronics India Ltd,INE700B01015,Equity
526025,GLOBUSCON,Globus Constructors & Developers Ltd,INE064L01015,Equity
526027,CUBEXTUB,Cubex Tubings Ltd,INE144D01012,Equity
526043,POLYCHMP,Polymechplast Machines Ltd,INE809B01014,Equity
526071,STELLANT,Stellant Securities (India) Ltd,INE395F01023,Equity
526073,GALXBRG,Galaxy Bearings Ltd,INE020S01012,Equity
526081,SCAGRO,SC Agrotech Ltd,INE895E01017,Equity
526095,RALEGRA,Ravileela Granites Ltd,INE427E01027,Equity
526113,UNRYLMA,Uniroyal Marine Exports Ltd,INE602H01010,Equity
526115,KARANWO,Karan Woo Sin Ltd,INE327D01013,Equity
526117,SHERVANI,Shervani Industrial Syndicate Ltd,INE011D01013,Equity
526125,BNAGROCHEM,BN Agrochem Ltd,INE00HZ01011,Equity
526133,SUPERTEX,Supertex Industries Ltd,INE881B01054,Equity
526137,SHETR,Shetron Ltd,INE278C01010,Equity
526139,TRABI,Transgene Biotek Ltd,INE773D01018,Equity
526143,MPL,Mpl Plastics Ltd,INE343A01016,Equity
526159,NIKHILAD,Nikhil Adhesives Ltd,INE926C01022,Equity
526161,SPENTA,Spenta International Ltd,INE175C01018,Equity
526169,MULTIBASE,Multibase India Ltd,INE678F01014,Equity
526173,ANDREWYU,Andrew Yule & Company Ltd,INE449C01025,Equity
526179,LUDLOWJUT,Ludlow Jute & Specialities Ltd,INE983C01015,Equity
526187,ASHRAM,Ashram Online.Com Ltd,INE293C01019,Equity
526193,ROYALCU,Royal Cushion Vinyl Products Ltd,INE618A01011,Equity
526211,SURJIND,Suraj Industries Ltd,INE170U01011,Equity
526217,HITECHCORP,Hitech Corporation Ltd,INE120D01012,Equity
526225,BLOOM,Bloom Dekor Ltd,INE253C01013,Equity
526227,FILATEX,Filatex India Ltd,INE816B01035,Equity
526231,STDSFAC,Standard Surfactants Ltd,INE307D01015,Equity
526237,MORGAN,Morgan Ventures Ltd,INE902C01015,Equity
526241,AMRAPLIN,Amrapali Industries Ltd,INE762C01021,Equity
526247,PREMEXPLN,Premier Explosives Ltd,INE863B01029,Equity
526251,MIDEASTP,Mid East Portfolio Management Ltd,INE033E01015,Equity
526263,MOLDTECH,Mold-Tek Technologies Ltd,INE835B01035,Equity
526269,CRSTCHM,Crestchem Ltd,INE293N01016,Equity
526299,MPHASIS,Mphasis Ltd,INE356A01018,Equity
526301,MEDINOV,MEDINOVA DIAGNOSTIC SERVICES LTD.,INE047C01019,Equity
526315,DIVSHKT,Divyashakti Ltd,INE410G01010,Equity
526325,ORIENTLTD,Orient Press Ltd,INE609C01024,Equity
526331,ADVMULT,Advance Multitech Ltd,INE875S01019,Equity
526335,SHREYASI,Shreyas Intermediates Ltd,INE115F01017,Equity
526345,PANJON,Panjon Ltd,INE744D01019,Equity
526349,NIRBHAYIND,Nirbhay Colours India Ltd,INE218T01010,Equity
526355,DUROPACK,Duro Pack Ltd,INE138B01018,Equity
526365,SWARNSAR,Swarnsarita Jewels India Ltd,INE967A01012,Equity
526367,GANESHHOU,Ganesh Housing Ltd,INE460C01014,Equity
526371,NMDC,NMDC Ltd,INE584A01023,Equity
526373,CINDHO,Cindrella Hotels Ltd,INE908C01012,Equity
526381,PATINTLOG,Patel Integrated Logistics Ltd,INE529D01014,Equity
526397,ALPHAGEO,Alphageo (India) Ltd,INE137C01018,Equity
526407,HAMPTON,Hampton Sky Realty Ltd,INE299D01022,Equity
526409,KKALPANAIND,Kkalpana Industries (India) Ltd,INE301C01028,Equity
526415,OKPLA,OK Play India Ltd,INE870B01024,Equity
526423,KRITI,Kriti Industries India Ltd,INE479D01038,Equity
526431,WELTI,Welterman International Ltd,INE662D01013,Equity
526433,ASMTEC,ASM Technologies Ltd,INE867C01010,Equity
526435,PERFEPA,Perfectpac Ltd,INE759I01024,Equity
526439,AMBIT,Ambitious Plastomac Company Ltd,INE267C01013,Equity
526441,VISIONCINE,Vision Cinemas Ltd,INE515B01025,Equity
526443,AEIM,Artificial Electronics Intelligent Material Ltd,INE072B01027,Equity
526445,INDRANIB,Indrayani Biotech Ltd,INE007C01021,Equity
526468,EUROLED,Euro Leder Fashion Ltd,INE940E01011,Equity
526471,WINSOMBR,Winsome Breweries Ltd,INE391C01011,Equity
526473,ELEFLOR,Elegant Floriculture & Agrotech India Ltd,INE152E01013,Equity
526477,SAENTER,South Asian Enterprises Ltd,INE118B01010,Equity
526479,SKYIND,Sky Industries Ltd,INE765B01018,Equity
526481,PHOENXINTL,Phoenix International Ltd,INE245B01011,Equity
526488,BHUDEVI,Bhudevi Infra Projects Ltd,INE432N01010,Equity
526490,PRATIK,Pratik Panels Ltd,INE206C01029,Equity
526492,RISHIROOP,Rishiroop Ltd,INE582D01013,Equity
526494,PROMACT,Promact Impex Ltd,INE818D01011,Equity
526500,STRGRENWO,Sterling Green Woods Ltd,INE398F01019,Equity
526504,DOLPHMED,Dolphin Medical Services Ltd,INE796B01013,Equity
526506,SYSTMTXC,Systematix Corporate Services Ltd,INE356B01024,Equity
526508,SHAHISHIP,Shahi Shipping Ltd,INE825D01016,Equity
526519,ALPINEHOU,Alpine Housing Development Corporation Ltd,INE840D01015,Equity
526521,SANGHIIND,Sanghi Industries Ltd,INE999B01013,Equity
526525,WWALUM,Worldwide Aluminium Ltd,INE550D01010,Equity
526530,IIRM,IIRM Holdings India Ltd,INE670C01026,Equity
526532,SFPIL,Square Four Projects India Ltd,INE716K01020,Equity
526544,SGLRES,SGL Resources Ltd,INE967B01028,Equity
526546,CHOKSILA,Choksi Laboratories Ltd,INE493D01013,Equity
526550,CCHHL,Country Club Hospitality & Holidays Ltd,INE652F01027,Equity
526554,SALGUTI,Salguti Industries Ltd,INE159C01012,Equity
526568,LONTE,Longview Tea Company Ltd,INE696E01019,Equity
526570,MIDWEST,Midwest Gold Ltd,INE519N01014,Equity
526574,ENTRINT,Enterprise International Ltd,INE439G01019,Equity
526576,TECHIN,TECHINDIA NIRMAN LIMITED,INE778A01021,Equity
526582,TPLPLASTEH,TPL Plastech Ltd,INE413G01022,Equity
526586,WIMPLAST,Wim Plast Ltd,INE015B01018,Equity
526588,PHOTOQUP,Photoquip India Ltd,INE813B01016,Equity
526596,LIBERTSHOE,Liberty Shoes Ltd,INE557B01019,Equity
526604,LIPPISYS,Lippi Systems Ltd,INE845B01018,Equity
526608,ELECTHERM,Electrotherm (India) Ltd,INE822G01016,Equity
526612,BLUEDART,Blue Dart Express Ltd,INE233B01017,Equity
526614,EXPOEAPL,Expo Engineering And Projects Ltd,INE561D01025,Equity
526616,NATPLAS,National Plastic Industries Ltd,INE233D01013,Equity
526622,MFLINDIA,MFL India Ltd,INE244C01020,Equity
526628,AJWAFUN,Ajwa Fun World & Resort Ltd,INE863E01015,Equity
526638,TEXELIN,Texel Industries Ltd,INE594V01028,Equity
526640,RAYALEMA,Royale Manor Hotels & Industries Ltd,INE008C01011,Equity
526642,MIRZAINT,Mirza International Ltd,INE771A01026,Equity
526650,TFCILTD,Tourism Finance Corporation of India Ltd,INE305A01023,Equity
526654,THAKDEV,Thakkers Developers Ltd,INE403F01017,Equity
526662,ARENTERP,Rajdarshan Industries Ltd,INE610C01014,Equity
526666,BIL,Bhartiya International Ltd,INE828A01016,Equity
526668,KAMATHOTEL,Kamat Hotels (India) Ltd,INE967C01018,Equity
526675,TIRTPLS,Tirth Plastic Ltd,INE008N01018,Equity
526677,KEEPLEARN,DSJ keep Learning Ltd,INE055C01020,Equity
526683,UNIVAFOODS,Univa Foods Ltd,INE275F01019,Equity
526687,POLOHOT,Polo Hotels Ltd,INE084C01012,Equity
526703,ECOPLAST,Ecoplast Ltd,INE423D01010,Equity
526705,ELEMARB,Elegant Marbles & Grani Industries Ltd,INE095B01010,Equity
526709,BITS,Bits Ltd,INE839A01021,Equity
526711,ADARSHPL,Adarsh Plant Protect Ltd,INE627D01016,Equity
526717,HPBL,HCP Plastene Bulkpack Ltd,INE136C01044,Equity
526721,NICCOPAR,Nicco Parks & Resorts Ltd,INE653C01022,Equity
526723,NTCIND,NTC Industries Ltd,INE920C01017,Equity
526725,SANDESH,Sandesh Ltd,INE583B01015,Equity
526727,GARNET,Garnet Construction Ltd,INE797D01017,Equity
526729,GOLDIAM,Goldiam International Ltd,INE025B01025,Equity
526731,BRIGHTBR,Bright Brothers Ltd,INE630D01010,Equity
526739,SHAWGELTIN,Narmada Gelatines Ltd,INE869A01010,Equity
526747,PGFOILQ,PG Foils Ltd,INE078D01012,Equity
526751,GRATEXI,Gratex Industries Ltd,INE915E01013,Equity
526755,VELHO,Velan Hotels Ltd,INE548D01014,Equity
526761,HOWARHO,Howard Hotels Ltd,INE931B01016,Equity
526773,PRESSURS,Pressure Sensitive Systems India Ltd,INE891E01024,Equity
526775,VALIANT,Valiant Communications Ltd,INE760B01019,Equity
526783,DRAGARWQ,Dr Agarwals Eye Hospital Ltd,INE934C01018,Equity
526795,MHSGRMS,Mahasagar Travels Ltd,INE007G01014,Equity
526797,GREENPLY,Greenply Industries Ltd,INE461C01038,Equity
526799,UNQTYMI,Union Quality Plastics Ltd,INE338N01019,Equity
526807,SEAMECLTD,Seamec Ltd,INE497B01018,Equity
526813,RAGHUNAT,Raghunath International Ltd,INE753B01014,Equity
526817,CHEVIOT,Cheviot Company Ltd,INE974B01016,Equity
526821,DAICHI,Dai-Ichi Karkaria Ltd,INE928C01010,Equity
526823,RAJINFRA,Rajeswari Infrastructure Ltd,INE016C01014,Equity
526827,SPICEISLIN,Spice Islands Industries Ltd,INE882D01017,Equity
526829,CONFIPET,Confidence Petroleum India Ltd,INE552D01024,Equity
526839,SIPL,Shelter Infra Projects Ltd,INE413C01013,Equity
526841,SHAKTIPR,Shakti Press Ltd,INE794C01016,Equity
526847,ASHSI,Ashirwad Steels & Industries Ltd,INE338C01012,Equity
526849,BANARBEADS,Banaras Beads Ltd,INE655B01011,Equity
526851,AREXMIS,Arex Industries Ltd,INE480H01011,Equity
526853,BI,Bilcare Ltd,INE986A01012,Equity
526859,ISFL,ISF Ltd,INE973B01026,Equity
526861,RISHILASE,Rishi Laser Ltd,INE988D01012,Equity
526865,JAINCO,Jainco Projects India Ltd,INE966C01010,Equity
526869,KUMPFIN,Kumbhat Financial Services Ltd,INE795E01019,Equity
526871,INTECCAP,Intec Capital Ltd,INE017E01018,Equity
526873,RAJSEC,Rajasthan Securities Ltd,INE184D01026,Equity
526877,SIDDHEGA,Siddheswari Garments Ltd,INE797C01019,Equity
526881,63MOONS,63 Moons Technologies Ltd,INE111B01023,Equity
526883,SHIKHAR,Shikhar Consultants Ltd,INE641B01011,Equity
526885,SARLAPOLY,Sarla Performance Fibers Ltd,INE453D01025,Equity
526887,INDOCRED,Indo Credit Capital Ltd,INE147D01015,Equity
526891,MKTCREAT,Market Creators Ltd,INE944C01017,Equity
526899,HFIL,Himalaya Food International Ltd,INE552B01010,Equity
526901,SONALAD,Sonal Adhesives Ltd,INE344I01017,Equity
526905,PADMAIND,Padmanabh Industries Ltd,INE743D01011,Equity
526921,21STCENMGM,Twentyfirst Century Management Services Ltd,INE253B01015,Equity
526931,HRYNSHP,Hariyana Ship Breakers Ltd,INE400G01011,Equity
526935,ARUNIS,Arunis Abode Ltd,INE377D01018,Equity
526941,VAICC,Vaishno Cement Company Ltd,INE116E01018,Equity
526945,TYROON,Tyroon Tea Company Ltd,INE945B01016,Equity
526947,LAOPALA,La Opala RG Ltd,INE059D01020,Equity
526951,STYLAMIND,Stylam Industries Ltd,INE239C01020,Equity
526953,VENUSREM,Venus Remedies Ltd,INE411B01019,Equity
526959,WOODSVILA,Woodsvilla Ltd,INE374J01020,Equity
526961,LASTMILE,Last Mile Enterprises Ltd,INE404B01022,Equity
526965,GUJCRAFT,Gujarat Craft Industries Ltd,INE372D01019,Equity
526967,HEERAISP,Heera Ispat Ltd,INE025D01013,Equity
526971,DHOOTIN,Dhoot Industrial Finance Ltd,INE313G01016,Equity
526977,CRIMSON,Crimson Metal Engineering Company Ltd,INE318P01016,Equity
526981,SHBAJRG,Shri Bajrang Alliance Ltd,INE402H01015,Equity
526983,ASHOKRE,Ashoka Refineries Ltd,INE760M01016,Equity
526987,URJA,Urja Global Ltd,INE550C01020,Equity
527001,ASHAPURMIN,Ashapura Minechem Ltd,INE348A01023,Equity
527005,SHREEPAC,Shree Pacetronix Ltd,INE847D01010,Equity
530001,GUJALKALI,Gujarat Alkalies and Chemicals Ltd,INE186A01019,Equity
530005,INDIACEM,India Cements Ltd,INE383A01012,Equity
530007,JKTYRE,JK Tyre & Industries Ltd,INE573A01042,Equity
530011,MANGCHEFER,MANGALORE CHEMICALS & FERTILIZERS LTD.,INE558B01017,Equity
530017,SIL,Standard Industries Ltd,INE173A01025,Equity
530019,JUBLPHARMA,Jubilant Pharmova Ltd,INE700A01033,Equity
530023,THEINVEST,The Investment Trust Of India Ltd,INE924D01017,Equity
530025,SAMYAKINT,Samyak International Ltd,INE607G01011,Equity
530027,AADIIND,Aadi Industries Ltd,INE563D01013,Equity
530035,SANTOSHF,Santosh Fine Fab Ltd,INE612D01018,Equity
530037,SPARKLEGR,Sparkle Gold Rock Ltd,INE618F01010,Equity
530043,ACKNIT,Acknit Industries Ltd,INE326C01017,Equity
530045,TITANSEC,Titan Securities Ltd,INE090D01017,Equity
530053,REALECO,Real Eco-Energy Ltd,INE055E01034,Equity
530055,HRMNYCP,Harmony Capital Service Ltd,INE264N01017,Equity
530057,VIVANZA,Vivanza Biosciences Ltd,INE984E01035,Equity
530063,YASHRAJC,Yashraj Containeurs Ltd,INE095C01018,Equity
530065,LORDSHOTL,Lords Ishwar Hotels Ltd,INE689J01013,Equity
530067,CSLFINANCE,CSL Finance Ltd,INE718F01018,Equity
530073,SANGHVIMOV,Sanghvi Movers Ltd,INE989A01032,Equity
530075,ANTELOPUS,Antelopus Selan Energy Ltd,INE818A01017,Equity
530077,PURETROP,Puretrop Fruits  Ltd,INE795D01011,Equity
530079,FAZE3Q,Faze Three Ltd,INE963C01033,Equity
530093,ACEEDU,ACE Edutrend Ltd,INE715F01014,Equity
530095,PRADHIN,Pradhin Ltd,INE656B01027,Equity
530109,ANUPAM,Anupam Finserv Ltd,INE069B01023,Equity
530111,RAJPACK,Raj Packaging Industries Ltd,INE639C01013,Equity
530117,PRIVISCL,Privi Speciality Chemicals Ltd,INE959A01019,Equity
530119,NATRAJPR,Natraj Proteins Ltd,INE444D01016,Equity
530125,SAMRATPH,Samrat Pharmachem Ltd,INE103E01016,Equity
530127,NPRFIN,NPR Finance Ltd,INE446D01011,Equity
530129,NILE,Nile Ltd,INE445D01013,Equity
530131,UDAICEMENT,UDAIPUR CEMENT WORKS LTD.,INE225C01029,Equity
530133,AMCOIND,Amco India Ltd,INE924B01011,Equity
530135,OPTIEMUS,Optiemus Infracom Ltd,INE350C01017,Equity
530139,KREONFIN,Kreon Finnancial Services Ltd,INE302C01018,Equity
530141,GYANDEV,Gyan Developers & Builders Ltd,INE487G01018,Equity
530145,KISAN,Kisan Mouldings Ltd,INE017C01012,Equity
530151,VIJAYTX,Vijay Textiles Ltd,INE256G01033,Equity
530161,GARODCH,GARODIA CHEMICALS LTD.,INE236P01010,Equity
530163,KERALAYUR,Kerala Ayurveda Ltd,INE817B01025,Equity
530167,MONGIPA,Moongipa Capital Finance Ltd,INE153K01018,Equity
530169,MOHITPPR,Mohit Paper Mills Ltd,INE388C01017,Equity
530171,DAULAT,Daulat Securities Ltd,INE108C01019,Equity
530173,OSCARGLO,Oscar Global Ltd,INE473F01010,Equity
530175,ODYSSEY,Odyssey Technologies Ltd,INE213B01019,Equity
530177,VKGLOBAL,VK Global Industries Ltd,INE758B01013,Equity
530179,RSCINT,RSC International Ltd,INE015F01019,Equity
530185,SURATRAML,Surat Trade and Mercantile Ltd,INE936A01025,Equity
530187,ATHARVENT,Atharv Enterprises Ltd,INE354E01031,Equity
530197,FUNDVISER,Fundviser Capital (India) Ltd,INE365H01014,Equity
530199,THEMISMED,Themis Medicare Ltd,INE083B01024,Equity
530201,KALLAM,Kallam Textiles Ltd,INE629F01025,Equity
530207,BRAWN,Brawn Biotech Ltd,INE899B01015,Equity
530213,FORINTL,Fortune International Ltd,INE501D01013,Equity
530215,KINGSINFR,Kings Infra Ventures Ltd,INE050N01010,Equity
530217,SWOJAS,Swojas Foods Ltd,INE295B01016,Equity
530219,NUTRICIRCLE,Nutricircle Ltd,INE536C01029,Equity
530231,SUBSM,Subhash Silk Mills Ltd,INE690D01014,Equity
530233,AUROLAB,Auro Laboratories Ltd,INE292C01011,Equity
530235,KJMCFIN,KJMC Financial Services Ltd,INE533C01018,Equity
530239,SUVEN,Suven Life Sciences Ltd,INE495B01038,Equity
530245,ARYAMAN,Aryaman Financial Services Ltd,INE032E01017,Equity
530249,BRIDGESE,Bridge Securities Ltd,INE958C01025,Equity
530251,RISAINTL,Risa International Ltd,INE001O01029,Equity
530253,RAJTUBE,Rajasthan Tube Manufacturing Company Ltd,INE497E01020,Equity
530255,KAYPOWR,Kay Power and Paper Ltd,INE961B01013,Equity
530259,INTSTOIL,Inter State Oil Carrier Ltd,INE003B01014,Equity
530263,GLOBALCA,Global Capital Markets Ltd,INE062C01042,Equity
530265,SAINIK,Sainik Finance & Industries Ltd,INE584B01013,Equity
530267,ARIGATO,Arigato Universe Ltd,INE021N01011,Equity
530271,RICHUNV,Rich Universe Network Ltd,INE652D01014,Equity
530281,QUANTDIA,Quantum Digital Vision India Ltd,INE373C01019,Equity
530289,SPCAPIT,SP Capital Financing Ltd,INE102F01015,Equity
530291,PAOS,Paos Industries Ltd,INE791C01012,Equity
530295,SHRAJOI,Shree Rajiv Lochan Oil Extraction Ltd,INE418K01015,Equity
530299,KOTHARIPRO,Kothari Products Ltd,INE823A01017,Equity
530305,PICCADIL,Piccadily Agro Industries Ltd,INE546C01010,Equity
530307,CLSEL,Chaman Lal Setia Exports Ltd,INE419D01026,Equity
530309,CHANDRAP,Chandra Prabhu International Ltd,INE368D01025,Equity
530313,KIMIABL,Kimia Biosciences Ltd,INE285U01025,Equity
530315,HINDTIN,Hindustan Tin Works Ltd,INE428D01019,Equity
530317,GODAVARI,Godavari Drugs Ltd,INE362C01012,Equity
530331,PREMCO,Premco Global Ltd,INE001E01012,Equity
530341,MUKESHB,Mukesh Babu Financial Services Ltd,INE596B01017,Equity
530343,GENUSPOWER,Genus Power Infrastructures Ltd,INE955D01029,Equity
530355,ASIANENE,Asian Energy Services Ltd,INE276G01015,Equity
530357,KBSINDIA,KBS India Ltd,INE883D01023,Equity
530361,PRABHHANS,Prabhhans Industries Ltd,INE428P01013,Equity
530363,UGARSUGAR,Ugar Sugar Works Ltd,INE071E01023,Equity
530365,ORIENTBELL,Orient Bell Ltd,INE607D01018,Equity
530367,NRBBEARING,NRB Bearings Ltd,INE349A01021,Equity
530369,VAMSHIRU,Vamshi Rubber Ltd,INE380C01014,Equity
530377,NILAINFRA,Nila Infrastructures Ltd,INE937C01029,Equity
530393,DBSTOCKBRO,DB International Stock Brokers Ltd,INE921B01025,Equity
530401,VINYOFL,Vinyoflex Ltd,INE526H01011,Equity
530405,JINDCAP,Jindal Capital Ltd,INE356F01017,Equity
530407,EPIC,EPIC Energy Ltd,INE932F01015,Equity
530419,SUMEDHA,Sumedha Fiscal Services Ltd,INE886B01012,Equity
530421,KUWERIN,Kuwer Industries Ltd,INE430F01010,Equity
530427,CHOKSI,Choksi Asia Ltd,INE865B01016,Equity
530429,ASHISHPO,Ashish Polyplast Ltd,INE831C01016,Equity
530431,ADORFO,ADOR FONTECH LTD.,INE853A01022,Equity
530433,SHIVAAGRO,Shiva Global Agro Industries Ltd,INE960E01019,Equity
530439,SIDDHA,Siddha Ventures Ltd,INE140C01012,Equity
530443,KIRANSY-B,Kiran Syntex Ltd,INE293D01017,Equity
530445,SUMERUIND,Sumeru Industries Ltd,INE764B01029,Equity
530449,RUNGTAIR,Rungta Irrigation Ltd,INE347C01013,Equity
530457,GTTDATA,GTT Data Solutions Ltd,INE959B01017,Equity
530459,VALSONQ,Valson Industries Ltd,INE808A01018,Equity
530461,SABOOSOD,Saboo Sodium Chloro Ltd,INE440C01016,Equity
530469,GSLSEC,GSL Securities Ltd,INE721D01017,Equity
530475,TINNARUBR,Tinna Rubber and Infrastructure Ltd,INE015C01016,Equity
530477,VIKRAMTH,Vikram Thermo India Ltd,INE337E01010,Equity
530495,STRATMONT,Stratmont Industries Ltd,INE473C01025,Equity
530499,AKCAPIT,AK Capital Services Ltd,INE701G01012,Equity
530517,RELAXO,Relaxo Footwears Ltd,INE131B01039,Equity
530521,VIRAT,Virat Industries Ltd,INE467D01017,Equity
530525,RRETAIL,Rajnish Retail Ltd,INE786J01033,Equity
530533,TERAI,Terai Tea Company Ltd,INE390D01011,Equity
530537,MANRAJH,Manraj Housing Finance Ltd,INE948I01015,Equity
530545,COSCO,Cosco India Ltd,INE949B01018,Equity
530547,KENFIN,Ken Financial Services Ltd,INE395E01018,Equity
530549,SHILPAMED,Shilpa Medicare Ltd,INE790G01031,Equity
530555,PARACABLES,Paramount Communications Ltd,INE074B01023,Equity
530557,NCLRESE,NCL Research & Financial Services Ltd,INE132F01038,Equity
530565,POPEES,Popees Cares Ltd,INE149B01015,Equity
530571,EXPLICITFIN,Explicit Finance Ltd,INE335G01019,Equity
530577,LADDERUP,Ladderup Finance Ltd,INE519D01015,Equity
530579,UYFINCORP,U. Y. Fincorp Ltd,INE152C01025,Equity
530581,EKAMLEA,Ekam Leasing & Finance Company Ltd,INE906L01025,Equity
530585,SWASTIKA,Swastika Investmart Ltd,INE691C01022,Equity
530589,PRIMAPLA,Prima Plastics Ltd,INE573B01016,Equity
530595,TELECANOR,TeleCanor Global Ltd,INE381G01013,Equity
530601,JAGSONSER,Jagsonpal Services Ltd,INE582C01015,Equity
530609,CARNATIN,Carnation Industries Ltd,INE081B01028,Equity
530611,STURDY,Sturdy Industries Ltd,INE134F01026,Equity
530615,GARGFUR,Garg Furnace Ltd,INE194E01015,Equity
530617,SAMPRE,Sampre Nutritions Ltd,INE375C01022,Equity
530621,AAIL,Akar Auto Industries Ltd,INE864E01021,Equity
530627,VIPULORG,Vipul Organics Ltd,INE834D01018,Equity
530643,ECORECO,Eco Recycling Ltd,INE316A01038,Equity
530655,GOODLUCK,Goodluck India Ltd,INE127I01024,Equity
530663,GOYALASS,Goyal Associates Ltd,INE912B01032,Equity
530665,ZENITHHE,Zenith Healthcare Ltd,INE812B01026,Equity
530669,ACEENGITEC,Ace Engitech Ltd,INE035401020,Equity
530675,YORKEXP,York Exports Ltd,INE057Q01018,Equity
530677,SUPREME,Supreme Holdings & Hospitality (India) Ltd,INE822E01011,Equity
530683,PITHP,Pithampur Poly Products Ltd,INE747D01012,Equity
530689,LYKISLTD,Lykis Ltd,INE624M01014,Equity
530695,PRIMEPRO,Prime Property Development Corporation Ltd,INE233C01023,Equity
530697,ZENLABS,Zenlabs Ethica Ltd,INE546F01013,Equity
530699,RAJRILTD,Raj Rayon Industries Ltd,INE533D01032,Equity
530705,ANIRIT,Anirit Ventures Ltd,INE161F01011,Equity
